0.505	0.10816	0.306495	0.479003	0.490208	0.437182
0.513333	0.110719	0.309967	0.470664	0.491535	0.436036
0.521667	0.10816	0.305426	0.47434	0.49127	0.439296
0.53	0.108384	0.304938	0.473129	0.492911	0.440225
0.538333	0.106791	0.310368	0.46461	0.49335	0.440661
0.546667	0.109135	0.303959	0.467838	0.493709	0.443133
0.555	0.108518	0.303291	0.465731	0.494816	0.445996
0.563333	0.111301	0.306988	0.458333	0.496721	0.44754
0.571667	0.109091	0.302846	0.461696	0.495434	0.450839
0.58	0.11377	0.298616	0.45923	0.497604	0.454055
0.588333	0.109449	0.301423	0.457391	0.496855	0.454368
0.596667	0.112401	0.304627	0.449141	0.498622	0.452248
0.605	0.109977	0.300577	0.454028	0.4992	0.455643
0.613333	0.110066	0.299954	0.453042	0.499998	0.456438
0.621667	0.112805	0.303605	0.444881	0.501858	0.454766
0.63	0.110022	0.298841	0.44941	0.501015	0.456745
0.638333	0.110908	0.299065	0.448558	0.502301	0.458378
0.646667	0.110201	0.297951	0.447078	0.502257	0.457629
0.655	0.110908	0.29764	0.44533	0.50301	0.459083
0.663333	0.115408	0.2943	0.443402	0.504646	0.459653
0.671667	0.111042	0.296706	0.442594	0.505269	0.462036
0.68	0.114836	0.299732	0.434882	0.506506	0.465028
0.688333	0.114487	0.300046	0.433761	0.508236	0.46675
0.696667	0.115856	0.296885	0.434882	0.506865	0.467852
0.705	0.112456	0.294658	0.439456	0.5089	0.467058
0.713333	0.112725	0.294215	0.437572	0.508814	0.469088
0.721667	0.111221	0.293679	0.436317	0.508635	0.469966
0.73	0.111401	0.297777	0.432192	0.511647	0.470498
0.738333	0.112725	0.293146	0.434703	0.511647	0.471907
0.746667	0.115597	0.296932	0.427394	0.512934	0.472483
0.755	0.113521	0.292212	0.433761	0.513198	0.474155
0.763333	0.11259	0.291587	0.432057	0.513638	0.474943
0.771667	0.112814	0.291099	0.431205	0.51457	0.475167
0.78	0.113432	0.289986	0.430443	0.514525	0.477237
0.788333	0.112725	0.289585	0.429681	0.516251	0.479658
0.796667	0.116966	0.293415	0.422775	0.517228	0.480631
0.805	0.116259	0.29337	0.420937	0.516475	0.480234
0.813333	0.113611	0.288384	0.428829	0.518954	0.483405
0.821667	0.113656	0.288073	0.42708	0.517582	0.485212
0.83	0.113745	0.287806	0.426811	0.52015	0.486006
0.838333	0.114497	0.287183	0.426542	0.520594	0.488914
0.846667	0.11379	0.287139	0.425421	0.520549	0.490278
0.855	0.114363	0.286337	0.424973	0.521522	0.49336
0.863333	0.11507	0.286025	0.425376	0.522629	0.494109
0.871667	0.115025	0.284912	0.423896	0.523293	0.49336
0.88	0.115383	0.28527	0.424255	0.524005	0.49407
0.888333	0.114542	0.284379	0.423358	0.523826	0.493891
0.896667	0.11507	0.283888	0.422506	0.525462	0.493757
0.905	0.115294	0.283756	0.421654	0.524978	0.493628
0.913333	0.11847	0.284334	0.417215	0.52626	0.495608
0.921667	0.114542	0.282242	0.421565	0.527013	0.49671
0.93	0.11618	0.282555	0.422237	0.529097	0.497023
0.938333	0.11609	0.283534	0.420713	0.529362	0.497638
0.946667	0.115911	0.281218	0.420892	0.527766	0.499573
0.955	0.11618	0.280775	0.420802	0.530868	0.499842
0.963333	0.115518	0.286473	0.414704	0.531222	0.498785
0.971667	0.115383	0.280284	0.41995	0.531442	0.501821
0.98	0.116314	0.279841	0.419143	0.532419	0.504204
0.988333	0.121387	0.275343	0.419278	0.534319	0.50398
0.996667	0.116001	0.278458	0.419547	0.534938	0.503538
